uf,cod_municipio_ibge,cod_municipio_tse,nome_municipio_ibge,nome_municipio_tse
PE,2615508,26093,Tracunhaém,TRACUNHAÉM
PE,2615607,26115,Trindade,TRINDADE
PE,2615706,26131,Triunfo,TRIUNFO
PE,2615805,26158,Tupanatinga,TUPANATINGA
PE,2615904,26174,Tuparetama,TUPARETAMA
PE,2616001,26190,Venturosa,VENTUROSA
PE,2616100,26212,Verdejante,VERDEJANTE
PE,2616183,23086,Vertente do Lério,VERTENTE DO LÉRIO
PE,2616209,26239,Vertentes,VERTENTES
PE,2616308,26255,Vicência,VICÊNCIA
PE,2616407,26271,Vitória de Santo Antão,VITÓRIA DE SANTO ANTÃO
PE,2616506,23060,Xexéu,XEXÉU
AL,2700102,27014,Água Branca,ÁGUA BRANCA
AL,2700201,27030,Anadia,ANADIA
AL,2700300,27057,Arapiraca,ARAPIRACA
AL,2700409,27073,Atalaia,ATALAIA
AL,2700508,27090,Barra de Santo Antônio,BARRA DE SANTO ANTÔNIO
AL,2700607,27111,Barra de São Miguel,BARRA DE SÃO MIGUEL
AL,2700706,27138,Batalha,BATALHA
AL,2700805,27154,Belém,BELÉM
AL,2700904,27170,Belo Monte,BELO MONTE
AL,2701001,27197,Boca da Mata,BOCA DA MATA
AL,2701100,27219,Branquinha,BRANQUINHA
AL,2701209,27235,Cacimbinhas,CACIMBINHAS
AL,2701308,27251,Cajueiro,CAJUEIRO
AL,2701357,27081,Campestre,CAMPESTRE
AL,2701407,27278,Campo Alegre,CAMPO ALEGRE
AL,2701506,27294,Campo Grande,CAMPO GRANDE
AL,2701605,27316,Canapi,CANAPI
AL,2701704,27332,Capela,CAPELA
AL,2701803,27359,Carneiros,CARNEIROS
AL,2701902,27375,Chã Preta,CHÃ PRETA
AL,2702009,27391,Coité do Nóia,COITÉ DO NÓIA
AL,2702108,27413,Colônia Leopoldina,COLÔNIA LEOPOLDINA
AL,2702207,27430,Coqueiro Seco,COQUEIRO SECO
AL,2702306,27456,Coruripe,CORURIPE
AL,2702355,28894,Craíbas,CRAÍBAS
AL,2702405,27472,Delmiro Gouveia,DELMIRO GOUVEIA
AL,2702504,27499,Dois Riachos,DOIS RIACHOS
AL,2702553,27049,Estrela de Alagoas,ESTRELA DE ALAGOAS
AL,2702603,27510,Feira Grande,FEIRA GRANDE
AL,2702702,27537,Feliz Deserto,FELIZ DESERTO
AL,2702801,27553,Flexeiras,FLEXEIRAS
AL,2702900,27570,Girau do Ponciano,GIRAU DO PONCIANO
AL,2703007,27596,Ibateguara,IBATEGUARA
AL,2703106,27618,Igaci,IGACI
AL,2703205,27634,Igreja Nova,IGREJA NOVA
AL,2703304,27650,Inhapi,INHAPI
AL,2703403,27677,Jacaré dos Homens,JACARÉ DOS HOMENS
AL,2703502,27693,Jacuípe,JACUÍPE
AL,2703601,27715,Japaratinga,JAPARATINGA
AL,2703700,27731,Jaramataia,JARAMATAIA
AL,2703759,27065,Jequiá da Praia,JEQUIÁ DA PRAIA
AL,2703809,27758,Joaquim Gomes,JOAQUIM GOMES
AL,2703908,27774,Jundiá,JUNDIÁ
AL,2704005,27790,Junqueiro,JUNQUEIRO
AL,2704104,27812,Lagoa da Canoa,LAGOA DA CANOA
AL,2704203,27839,Limoeiro de Anadia,LIMOEIRO DE ANADIA
AL,2704302,27855,Maceió,MACEIÓ
AL,2704401,27871,Major Isidoro,MAJOR ISIDORO
AL,2704500,27898,Maragogi,MARAGOGI
AL,2704609,27910,Maravilha,MARAVILHA
AL,2704708,27936,Marechal Deodoro,MARECHAL DEODORO
AL,2704807,27952,Maribondo,MARIBONDO
AL,2704906,27979,Mar Vermelho,MAR VERMELHO
AL,2705002,27995,Mata Grande,MATA GRANDE
AL,2705101,28010,Matriz de Camaragibe,MATRIZ DE CAMARAGIBE
AL,2705200,28037,Messias,MESSIAS
AL,2705309,28053,Minador do Negrão,MINADOR DO NEGRÃO
AL,2705408,28070,Monteirópolis,MONTEIRÓPOLIS
AL,2705507,28096,Murici,MURICI
AL,2705606,28118,Novo Lino,NOVO LINO
AL,2705705,28134,Olho d'Água das Flores,OLHO D'ÁGUA DAS FLORES
AL,2705804,28150,Olho d'Água do Casado,OLHO D'ÁGUA DO CASADO
AL,2705903,28177,Olho d'Água Grande,OLHO D'ÁGUA GRANDE
AL,2706000,28193,Olivença,OLIVENÇA
AL,2706109,28215,Ouro Branco,OURO BRANCO
AL,2706208,28231,Palestina,PALESTINA
AL,2706307,28258,Palmeira dos Índios,PALMEIRA DOS ÍNDIOS
AL,2706406,28274,Pão de Açúcar,PÃO DE AÇÚCAR
AL,2706422,27022,Pariconha,PARICONHA
AL,2706448,27006,Paripueira,PARIPUEIRA
AL,2706505,28290,Passo de Camaragibe,PASSO DE CAMARAGIBE
AL,2706604,28312,Paulo Jacinto,PAULO JACINTO
AL,2706703,28339,Penedo,PENEDO
AL,2706802,28355,Piaçabuçu,PIAÇABUÇU
AL,2706901,28371,Pilar,PILAR
AL,2707008,28398,Pindoba,PINDOBA
AL,2707107,28410,Piranhas,PIRANHAS
AL,2707206,28436,Poço das Trincheiras,POÇO DAS TRINCHEIRAS
AL,2707305,28452,Porto Calvo,PORTO CALVO
AL,2707404,28479,Porto de Pedras,PORTO DE PEDRAS
AL,2707503,28495,Porto Real do Colégio,PORTO REAL DO COLÉGIO
AL,2707602,28517,Quebrangulo,QUEBRANGULO
AL,2707701,28533,Rio Largo,RIO LARGO
AL,2707800,28550,Roteiro,ROTEIRO
AL,2707909,28576,Santa Luzia do Norte,SANTA LUZIA DO NORTE
AL,2708006,28592,Santana do Ipanema,SANTANA DO IPANEMA
AL,2708105,28614,Santana do Mundaú,SANTANA DO MUNDAÚ
AL,2708204,28630,São Brás,SÃO BRÁS
AL,2708303,28657,São José da Laje,SÃO JOSÉ DA LAJE
AL,2708402,28673,São José da Tapera,SÃO JOSÉ DA TAPERA
AL,2708501,28690,São Luís do Quitunde,SÃO LUÍS DO QUITUNDE
AL,2708600,28711,São Miguel dos Campos,SÃO MIGUEL DOS CAMPOS
AL,2708709,28738,São Miguel dos Milagres,SÃO MIGUEL DOS MILAGRES
AL,2708808,28754,São Sebastião,SÃO SEBASTIÃO
AL,2708907,28770,Satuba,SATUBA
AL,2708956,28916,Senador Rui Palmeira,SENADOR RUI PALMEIRA
AL,2709004,28797,Tanque d'Arca,TANQUE D'ARCA
AL,2709103,28819,Taquarana,TAQUARANA
AL,2709152,28932,Teotônio Vilela,TEOTÔNIO VILELA
AL,2709202,28835,Traipu,TRAIPU
AL,2709301,28851,União dos Palmares,UNIÃO DOS PALMARES
AL,2709400,28878,Viçosa,VIÇOSA
SE,2800100,31011,Amparo de São Francisco,AMPARO DE SÃO FRANCISCO
SE,2800209,31038,Aquidabã,AQUIDABÃ
SE,2800308,31054,Aracaju,ARACAJU
SE,2800407,31070,Arauá,ARAUÁ
SE,2800506,31097,Areia Branca,AREIA BRANCA
SE,2800605,31119,Barra dos Coqueiros,BARRA DOS COQUEIROS
SE,2800670,31151,Boquim,BOQUIM
SE,2800704,31135,Brejo Grande,BREJO GRANDE
SE,2801009,31194,Campo do Brito,CAMPO DO BRITO
SE,2801108,31216,Canhoba,CANHOBA
SE,2801207,31232,Canindé de São Francisco,CANINDÉ DE SÃO FRANCISCO
SE,2801306,31259,Capela,CAPELA
SE,2801405,31275,Carira,CARIRA
SE,2801504,31291,Carmópolis,CARMÓPOLIS
SE,2801603,31313,Cedro de São João,CEDRO DE SÃO JOÃO
SE,2801702,31330,Cristinápolis,CRISTINÁPOLIS
SE,2801900,31372,Cumbe,CUMBE
SE,2802007,31399,Divina Pastora,DIVINA PASTORA
SE,2802106,31410,Estância,ESTÂNCIA
SE,2802205,31437,Feira Nova,FEIRA NOVA
SE,2802304,31453,Frei Paulo,FREI PAULO
SE,2802403,31496,Gararu,GARARU
SE,2802502,31470,General Maynard,GENERAL MAYNARD
SE,2802601,31518,Graccho Cardoso,GRACCHO CARDOSO
SE,2802700,31534,Ilha das Flores,ILHA DAS FLORES
SE,2802809,31550,Indiaroba,INDIAROBA
SE,2802908,31577,Itabaiana,ITABAIANA
SE,2803005,31593,Itabaianinha,ITABAIANINHA
SE,2803104,31615,Itabi,ITABI
SE,2803203,31631,Itaporanga d'Ajuda,ITAPORANGA D'AJUDA
SE,2803302,31658,Japaratuba,JAPARATUBA
SE,2803401,31674,Japoatã,JAPOATÃ
SE,2803500,31690,Lagarto,LAGARTO
SE,2803609,31712,Laranjeiras,LARANJEIRAS
SE,2803708,31739,Macambira,MACAMBIRA
SE,2803807,31755,Malhada dos Bois,MALHADA DOS BOIS
SE,2803906,31771,Malhador,MALHADOR
SE,2804003,31798,Maruim,MARUIM
SE,2804102,31810,Moita Bonita,MOITA BONITA
SE,2804201,31836,Monte Alegre de Sergipe,MONTE ALEGRE DE SERGIPE
SE,2804300,31852,Muribeca,MURIBECA
SE,2804409,31879,Neópolis,NEÓPOLIS
SE,2804458,31356,Nossa Senhora Aparecida,NOSSA SENHORA APARECIDA
SE,2804508,31895,Nossa Senhora da Glória,NOSSA SENHORA DA GLÓRIA
SE,2804607,31917,Nossa Senhora das Dores,NOSSA SENHORA DAS DORES
SE,2804706,31933,Nossa Senhora de Lourdes,NOSSA SENHORA DE LOURDES
SE,2804805,31950,Nossa Senhora do Socorro,NOSSA SENHORA DO SOCORRO
SE,2804904,31976,Pacatuba,PACATUBA
SE,2805000,31992,Pedra Mole,PEDRA MOLE
SE,2805109,32018,Pedrinhas,PEDRINHAS
SE,2805208,32034,Pinhão,PINHÃO
SE,2805307,32050,Pirambu,PIRAMBU
SE,2805406,32077,Poço Redondo,POÇO REDONDO
SE,2805505,32093,Poço Verde,POÇO VERDE
SE,2805604,32115,Porto da Folha,PORTO DA FOLHA
SE,2805703,32131,Propriá,PROPRIÁ
SE,2805802,32158,Riachão do Dantas,RIACHÃO DO DANTAS
SE,2805901,32174,Riachuelo,RIACHUELO
SE,2806008,32190,Ribeirópolis,RIBEIRÓPOLIS
SE,2806107,32212,Rosário do Catete,ROSÁRIO DO CATETE
SE,2806206,32239,Salgado,SALGADO
SE,2806305,32255,Santa Luzia do Itanhy,SANTA LUZIA DO ITANHY
SE,2806404,31003,Santana do São Francisco,SANTANA DO SÃO FRANCISCO
SE,2806503,32298,Santa Rosa de Lima,SANTA ROSA DE LIMA
SE,2806602,32310,Santo Amaro das Brotas,SANTO AMARO DAS BROTAS
SE,2806701,32336,São Cristóvão,SÃO CRISTÓVÃO
SE,2806800,32352,São Domingos,SÃO DOMINGOS
SE,2806909,32379,São Francisco,SÃO FRANCISCO
SE,2807006,32395,São Miguel do Aleixo,SÃO MIGUEL DO ALEIXO
SE,2807105,32417,Simão Dias,SIMÃO DIAS
SE,2807204,32433,Siriri,SIRIRI
SE,2807303,32450,Telha,TELHA
SE,2807402,32476,Tobias Barreto,TOBIAS BARRETO
SE,2807501,32492,Tomar do Geru,TOMAR DO GERU
SE,2807600,32514,Umbaúba,UMBAÚBA
BA,2900108,33014,Abaíra,ABAÍRA
BA,2900207,33030,Abaré,ABARÉ
BA,2900306,33057,Acajutiba,ACAJUTIBA
BA,2900355,33065,Adustina,ADUSTINA
BA,2900405,33073,Água Fria,ÁGUA FRIA
BA,2900504,33090,Érico Cardoso,ÉRICO CARDOSO
BA,2900603,33111,Aiquara,AIQUARA
BA,2900702,33138,Alagoinhas,ALAGOINHAS
BA,2900801,33154,Alcobaça,ALCOBAÇA
BA,2900900,33170,Almadina,ALMADINA
BA,2901007,33197,Amargosa,AMARGOSA
BA,2901106,33219,Amélia Rodrigues,AMÉLIA RODRIGUES
BA,2901155,30716,América Dourada,AMÉRICA DOURADA
BA,2901205,33235,Anagé,ANAGÉ
BA,2901304,33251,Andaraí,ANDARAÍ
BA,2901353,33260,Andorinha,ANDORINHA
BA,2901403,33278,Angical,ANGICAL
BA,2901502,33294,Anguera,ANGUERA
BA,2901601,33316,Antas,ANTAS
BA,2901700,33332,Antônio Cardoso,ANTÔNIO CARDOSO
BA,2901809,33359,Antônio Gonçalves,ANTÔNIO GONÇALVES
BA,2901908,33375,Aporá,APORÁ
BA,2901957,33405,Apuarema,APUAREMA
BA,2902005,33391,Aracatu,ARACATU
BA,2902054,33383,Araças,ARAÇÁS
BA,2902104,33413,Araci,ARACI
BA,2902203,33430,Aramari,ARAMARI
BA,2902252,30732,Arataca,ARATACA
BA,2902302,33456,Aratuípe,ARATUÍPE
BA,2902401,33472,Aurelino Leal,AURELINO LEAL
BA,2902500,33499,Baianópolis,BAIANÓPOLIS
BA,2902609,33510,Baixa Grande,BAIXA GRANDE
BA,2902658,33529,Banzaê,BANZAÊ
BA,2902708,33537,Barra,BARRA
BA,2902807,33553,Barra da Estiva,BARRA DA ESTIVA
BA,2902906,33570,Barra do Choça,BARRA DO CHOÇA
BA,2903003,33596,Barra do Mendes,BARRA DO MENDES
BA,2903102,33618,Barra do Rocha,BARRA DO ROCHA
BA,2903201,33634,Barreiras,BARREIRAS
BA,2903235,30759,Barro Alto,BARRO ALTO
BA,2903276,30775,Barrocas,BARROCAS
BA,2903300,33650,Barro Preto,BARRO PRETO
BA,2903409,33677,Belmonte,BELMONTE
BA,2903508,33693,Belo Campo,BELO CAMPO
BA,2903607,33715,Biritinga,BIRITINGA
BA,2903706,33731,Boa Nova,BOA NOVA
BA,2903805,33758,Boa Vista do Tupim,BOA VISTA DO TUPIM
BA,2903904,33774,Bom Jesus da Lapa,BOM JESUS DA LAPA
BA,2903953,33782,Bom Jesus da Serra,BOM JESUS DA SERRA
BA,2904001,33790,Boninal,BONINAL
BA,2904050,33804,Bonito,BONITO
BA,2904100,33812,Boquira,BOQUIRA
BA,2904209,33839,Botuporã,BOTUPORÃ
BA,2904308,33855,Brejões,BREJÕES
BA,2904407,33871,Brejolândia,BREJOLÂNDIA
BA,2904506,33898,Brotas de Macaúbas,BROTAS DE MACAÚBAS
BA,2904605,33910,Brumado,BRUMADO
BA,2904704,33936,Buerarema,BUERAREMA
BA,2904753,30791,Buritirama,BURITIRAMA
BA,2904803,33952,Caatiba,CAATIBA
BA,2904852,33960,Cabaceiras do Paraguaçu,CABACEIRAS DO PARAGUAÇU
BA,2904902,33979,Cachoeira,CACHOEIRA
BA,2905008,33995,Caculé,CACULÉ
BA,2905107,34010,Caém,CAEM
BA,2905156,34029,Caetanos,CAETANOS
BA,2905206,34037,Caetité,CAETITÉ
BA,2905305,34053,Cafarnaum,CAFARNAUM
BA,2905404,34070,Cairu,CAIRU
BA,2905503,34096,Caldeirão Grande,CALDEIRÃO GRANDE
BA,2905602,34118,Camacan,CAMACAN
BA,2905701,34134,Camaçari,CAMAÇARI
BA,2905800,34150,Camamu,CAMAMU
BA,2905909,34177,Campo Alegre de Lourdes,CAMPO ALEGRE DE LOURDES
BA,2906006,34193,Campo Formoso,CAMPO FORMOSO
BA,2906105,34215,Canápolis,CANÁPOLIS
BA,2906204,34231,Canarana,CANARANA
BA,2906303,34258,Canavieiras,CANAVIEIRAS
BA,2906402,34274,Candeal,CANDEAL
BA,2906501,34290,Candeias,CANDEIAS
BA,2906600,34312,Candiba,CANDIBA
BA,2906709,34339,Cândido Sales,CÂNDIDO SALES
BA,2906808,34355,Cansanção,CANSANÇÃO
BA,2906824,30856,Canudos,CANUDOS
BA,2906857,30813,Capela do Alto Alegre,CAPELA DO ALTO ALEGRE
BA,2906873,30830,Capim Grosso,CAPIM GROSSO
BA,2906899,34363,Caraíbas,CARAÍBAS
BA,2906907,34371,Caravelas,CARAVELAS
BA,2907004,34398,Cardeal da Silva,CARDEAL DA SILVA
BA,2907103,34410,Carinhanha,CARINHANHA
BA,2907202,34436,Casa Nova,CASA NOVA
BA,2907301,34452,Castro Alves,CASTRO ALVES
BA,2907400,34479,Catolândia,CATOLÂNDIA
BA,2907509,34495,Catu,CATU
BA,2907558,34509,Caturama,CATURAMA
BA,2907608,34517,Central,CENTRAL
BA,2907707,34533,Chorrochó,CHORROCHÓ
BA,2907806,34550,Cícero Dantas,CÍCERO DANTAS
BA,2907905,34576,Cipó,CIPÓ
BA,2908002,34592,Coaraci,COARACI
BA,2908101,34614,Cocos,COCOS
BA,2908200,34630,Conceição da Feira,CONCEIÇÃO DA FEIRA
BA,2908309,34657,Conceição do Almeida,CONCEIÇÃO DO ALMEIDA
BA,2908408,34673,Conceição do Coité,CONCEIÇÃO DO COITÉ
BA,2908507,34690,Conceição do Jacuípe,CONCEIÇÃO DO JACUÍPE
BA,2908606,34711,Conde,CONDE
BA,2908705,34738,Condeúba,CONDEÚBA
BA,2908804,34754,Contendas do Sincorá,CONTENDAS DO SINCORÁ
BA,2908903,34770,Coração de Maria,CORAÇÃO DE MARIA
BA,2909000,34797,Cordeiros,CORDEIROS
BA,2909109,34819,Coribe,CORIBE
BA,2909208,34835,Coronel João Sá,CORONEL JOÃO SÁ
BA,2909307,34851,Correntina,CORRENTINA
BA,2909406,34878,Cotegipe,COTEGIPE
BA,2909505,34894,Cravolândia,CRAVOLÂNDIA
BA,2909604,34916,Crisópolis,CRISÓPOLIS
BA,2909703,34932,Cristópolis,CRISTÓPOLIS
BA,2909802,34959,Cruz das Almas,CRUZ DAS ALMAS
BA,2909901,34975,Curaçá,CURAÇÁ
BA,2910008,34991,Dário Meira,DÁRIO MEIRA
BA,2910057,30872,Dias d'Ávila,DIAS D'ÁVILA
BA,2910107,35017,Dom Basílio,DOM BASÍLIO
BA,2910206,35033,Dom Macedo Costa,DOM MACEDO COSTA
BA,2910305,35050,Elísio Medrado,ELÍSIO MEDRADO
BA,2910404,35076,Encruzilhada,ENCRUZILHADA
BA,2910503,35092,Entre Rios,ENTRE RIOS
BA,2910602,35114,Esplanada,ESPLANADA
BA,2910701,35130,Euclides da Cunha,EUCLIDES DA CUNHA
BA,2910727,30058,Eunápolis,EUNÁPOLIS
BA,2910750,30899,Fátima,FÁTIMA
BA,2910776,35149,Feira da Mata,FEIRA DA MATA
BA,2910800,35157,Feira de Santana,FEIRA DE SANTANA
BA,2910859,30910,Filadélfia,FILADÉLFIA
BA,2910909,35173,Firmino Alves,FIRMINO ALVES
BA,2911006,35190,Floresta Azul,FLORESTA AZUL
BA,2911105,35211,Formosa do Rio Preto,FORMOSA DO RIO PRETO
BA,2911204,35238,Gandu,GANDU
BA,2911253,30937,Gavião,GAVIÃO
BA,2911303,35254,Gentio do Ouro,GENTIO DO OURO
BA,2911402,35270,Glória,GLÓRIA
BA,2911501,35297,Gongogi,GONGOGI
BA,2911600,35319,Governador Mangabeira,GOVERNADOR MANGABEIRA
BA,2911659,30953,Guajeru,GUAJERU
BA,2911709,35335,Guanambi,GUANAMBI
BA,2911808,35351,Guaratinga,GUARATINGA
BA,2911857,30970,Heliópolis,HELIÓPOLIS
BA,2911907,35378,Iaçu,IAÇU
BA,2912004,35394,Ibiassucê,IBIASSUCÊ
BA,2912103,35416,Ibicaraí,IBICARAÍ
BA,2912202,35432,Ibicoara,IBICOARA
BA,2912301,35459,Ibicuí,IBICUÍ
BA,2912400,35475,Ibipeba,IBIPEBA
BA,2912509,35513,Ibipitanga,IBIPITANGA
BA,2912608,35530,Ibiquera,IBIQUERA
BA,2912707,35556,Ibirapitanga,IBIRAPITANGA
BA,2912806,35572,Ibirapuã,IBIRAPUÃ
BA,2912905,35599,Ibirataia,IBIRATAIA
BA,2913002,35610,Ibitiara,IBITIARA
BA,2913101,35637,Ibititá,IBITITÁ
BA,2913200,35653,Ibotirama,IBOTIRAMA
BA,2913309,35670,Ichu,ICHU
BA,2913408,35696,Igaporã,IGAPORÃ
BA,2913457,35700,Igrapiúna,IGRAPIÚNA
BA,2913507,35718,Iguaí,IGUAÍ
BA,2913606,35734,Ilhéus,ILHÉUS
BA,2913705,35750,Inhambupe,INHAMBUPE
BA,2913804,35777,Ipecaetá,IPECAETÁ
BA,2913903,35793,Ipiaú,IPIAÚ
BA,2914000,35815,Ipirá,IPIRÁ
BA,2914109,35831,Ipupiara,IPUPIARA
BA,2914208,35858,Irajuba,IRAJUBA
BA,2914307,35874,Iramaia,IRAMAIA
BA,2914406,35890,Iraquara,IRAQUARA
BA,2914505,35912,Irará,IRARÁ
BA,2914604,35939,Irecê,IRECÊ
BA,2914653,35947,Itabela,ITABELA
BA,2914703,35955,Itaberaba,ITABERABA
BA,2914802,35971,Itabuna,ITABUNA
BA,2914901,35998,Itacaré,ITACARÉ
BA,2915007,36013,Itaeté,ITAETÉ
BA,2915106,36030,Itagi,ITAGI
BA,2915205,36056,Itagibá,ITAGIBÁ
BA,2915304,36072,Itagimirim,ITAGIMIRIM
BA,2915353,36080,Itaguaçu da Bahia,ITAGUAÇU DA BAHIA
BA,2915403,36099,Itaju do Colônia,ITAJU DO COLÔNIA
BA,2915502,36110,Itajuípe,ITAJUÍPE
BA,2915601,36137,Itamaraju,ITAMARAJU
BA,2915700,36153,Itamari,ITAMARI
BA,2915809,36170,Itambé,ITAMBÉ
BA,2915908,36196,Itanagra,ITANAGRA
BA,2916005,36218,Itanhém,ITANHÉM
BA,2916104,36234,Itaparica,ITAPARICA
BA,2916203,36250,Itapé,ITAPÉ
BA,2916302,36277,Itapebi,ITAPEBI
BA,2916401,36293,Itapetinga,ITAPETINGA
BA,2916500,36315,Itapicuru,ITAPICURU
BA,2916609,36331,Itapitanga,ITAPITANGA
BA,2916708,36358,Itaquara,ITAQUARA
BA,2916807,36374,Itarantim,ITARANTIM
BA,2916856,36382,Itatim,ITATIM
BA,2916906,36390,Itiruçu,ITIRUÇU
BA,2917003,36412,Itiúba,ITIÚBA
BA,2917102,36439,Itororó,ITORORÓ
BA,2917201,36455,Ituaçu,ITUAÇU
BA,2917300,36471,Ituberá,ITUBERÁ
BA,2917334,30660,Iuiú,IUIU
BA,2917359,30678,Jaborandi,JABORANDI
BA,2917409,36498,Jacaraci,JACARACI
BA,2917508,36510,Jacobina,JACOBINA
BA,2917607,36536,Jaguaquara,JAGUAQUARA
BA,2917706,36552,Jaguarari,JAGUARARI
BA,2917805,36579,Jaguaripe,JAGUARIPE
BA,2917904,36595,Jandaíra,JANDAÍRA
BA,2918001,36617,Jequié,JEQUIÉ
BA,2918100,36633,Jeremoabo,JEREMOABO
BA,2918209,36650,Jiquiriçá,JIQUIRIÇÁ
BA,2918308,36676,Jitaúna,JITAÚNA
BA,2918357,30996,João Dourado,JOÃO DOURADO
BA,2918407,36692,Juazeiro,JUAZEIRO
BA,2918456,36706,Jucuruçu,JUCURUÇU
BA,2918506,36714,Jussara,JUSSARA
BA,2918555,30694,Jussari,JUSSARI
BA,2918605,36730,Jussiape,JUSSIAPE
BA,2918704,36757,Lafaiete Coutinho,LAFAIETE COUTINHO
BA,2918753,36765,Lagoa Real,LAGOA REAL
BA,2918803,36773,Laje,LAJE
BA,2918902,36790,Lajedão,LAJEDÃO
BA,2919009,36811,Lajedinho,LAJEDINHO
BA,2919058,36820,Lajedo do Tabocal,LAJEDO DO TABOCAL
BA,2919108,36838,Lamarão,LAMARÃO
BA,2919157,39730,Lapão,LAPÃO
BA,2919207,36854,Lauro de Freitas,LAURO DE FREITAS
BA,2919306,36870,Lençóis,LENÇÓIS
BA,2919405,36897,Licínio de Almeida,LICÍNIO DE ALMEIDA
BA,2919504,36919,Livramento de Nossa Senhora,LIVRAMENTO DE NOSSA SENHORA
BA,2919553,30007,Luís Eduardo Magalhães,LUÍS EDUARDO MAGALHÃES
BA,2919603,36935,Macajuba,MACAJUBA
BA,2919702,36951,Macarani,MACARANI
BA,2919801,36978,Macaúbas,MACAÚBAS
BA,2919900,36994,Macururé,MACURURÉ
BA,2919926,39748,Madre de Deus,MADRE DE DEUS
BA,2919959,39756,Maetinga,MAETINGA
BA,2920007,37010,Maiquinique,MAIQUINIQUE
BA,2920106,37036,Mairi,MAIRI
BA,2920205,37052,Malhada,MALHADA
BA,2920304,37079,Malhada de Pedras,MALHADA DE PEDRAS
BA,2920403,37095,Manoel Vitorino,MANOEL VITORINO
BA,2920452,39772,Mansidão,MANSIDÃO
BA,2920502,37117,Maracás,MARACÁS
BA,2920601,37133,Maragogipe,MARAGOGIPE
BA,2920700,37150,Maraú,MARAÚ
BA,2920809,37176,Marcionílio Souza,MARCIONÍLIO SOUZA
BA,2920908,37192,Mascote,MASCOTE
BA,2921005,37214,Mata de São João,MATA DE SÃO JOÃO
BA,2921054,37222,Matina,MATINA
BA,2921104,37230,Medeiros Neto,MEDEIROS NETO
BA,2921203,37257,Miguel Calmon,MIGUEL CALMON
BA,2921302,37273,Milagres,MILAGRES
BA,2921401,37290,Mirangaba,MIRANGABA
BA,2921450,37303,Mirante,MIRANTE
BA,2921500,37311,Monte Santo,MONTE SANTO
BA,2921609,37338,Morpará,MORPARÁ
BA,2921708,37354,Morro do Chapéu,MORRO DO CHAPÉU
BA,2921807,37370,Mortugaba,MORTUGABA
BA,2921906,37397,Mucugê,MUCUGÊ
BA,2922003,37419,Mucuri,MUCURI
BA,2922052,37427,Mulungu do Morro,MULUNGU DO MORRO
BA,2922102,37435,Mundo Novo,MUNDO NOVO
BA,2922201,37451,Muniz Ferreira,MUNIZ FERREIRA
BA,2922250,37460,Muquém de São Francisco,MUQUÉM DO SÃO FRANCISCO
BA,2922300,37478,Muritiba,MURITIBA
BA,2922409,37494,Mutuípe,MUTUÍPE
BA,2922508,37516,Nazaré,NAZARÉ
BA,2922607,37532,Nilo Peçanha,NILO PEÇANHA
BA,2922656,39799,Nordestina,NORDESTINA
BA,2922706,37559,Nova Canaã,NOVA CANAÃ
BA,2922730,37567,Nova Fátima,NOVA FÁTIMA
BA,2922755,39969,Nova Ibiá,NOVA IBIÁ
BA,2922805,37575,Nova Itarana,NOVA ITARANA
BA,2922854,37583,Nova Redenção,NOVA REDENÇÃO
BA,2922904,37591,Nova Soure,NOVA SOURE
BA,2923001,37613,Nova Viçosa,NOVA VIÇOSA
BA,2923035,39942,Novo Horizonte,NOVO HORIZONTE
BA,2923050,37621,Novo Triunfo,NOVO TRIUNFO
BA,2923100,37630,Olindina,OLINDINA
BA,2923209,37656,Oliveira dos Brejinhos,OLIVEIRA DOS BREJINHOS
BA,2923308,37672,Ouriçangas,OURIÇANGAS
BA,2923357,37680,Ourolândia,OUROLÂNDIA
BA,2923407,37699,Palmas de Monte Alto,PALMAS DE MONTE ALTO
BA,2923506,37710,Palmeiras,PALMEIRAS
BA,2923605,37737,Paramirim,PARAMIRIM
BA,2923704,37753,Paratinga,PARATINGA
BA,2923803,37770,Paripiranga,PARIPIRANGA
BA,2923902,37796,Pau Brasil,PAU BRASIL
BA,2924009,37818,Paulo Afonso,PAULO AFONSO
BA,2924058,39810,Pé de Serra,PÉ DE SERRA
BA,2924108,37834,Pedrão,PEDRÃO
BA,2924207,37850,Pedro Alexandre,PEDRO ALEXANDRE
BA,2924306,37877,Piatã,PIATÃ
BA,2924405,37893,Pilão Arcado,PILÃO ARCADO
BA,2924504,37915,Pindaí,PINDAÍ
BA,2924603,37931,Pindobaçu,PINDOBAÇU
BA,2924652,39837,Pintadas,PINTADAS
BA,2924678,37940,Piraí do Norte,PIRAÍ DO NORTE
BA,2924702,37958,Piripá,PIRIPÁ
BA,2924801,37974,Piritiba,PIRITIBA
BA,2924900,37990,Planaltino,PLANALTINO
BA,2925006,38016,Planalto,PLANALTO
BA,2925105,38032,Poções,POÇÕES
BA,2925204,38059,Pojuca,POJUCA
BA,2925253,38067,Ponto Novo,PONTO NOVO
BA,2925303,38075,Porto Seguro,PORTO SEGURO
BA,2925402,38091,Potiraguá,POTIRAGUÁ
BA,2925501,38113,Prado,PRADO
BA,2925600,38130,Presidente Dutra,PRESIDENTE DUTRA
BA,2925709,38156,Presidente Jânio Quadros,PRESIDENTE JÂNIO QUADROS
